tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
brendan	this study:10.1029/2018GC007946		0.4	175.0	-4.5	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		5.886e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-131	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	131	pmagpy-4.2.100	jm009d-czb	u	2022-04-27T12:10:00Z	0	0.0	0.0	0.0	18	788.0
brendan	this study:10.1029/2018GC007946		0.5	174.0	-4.5	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		4.751e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-132	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	132	pmagpy-4.2.100	jm009d-czb	u	2022-04-27T14:55:00Z	0	0.0	0.0	0.0	19	793.0
brendan	this study:10.1029/2018GC007946		0.2	175.3	-6.1	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		3.177e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-133	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	133	pmagpy-4.2.100	jm009d-czb	u	2022-04-27T19:24:00Z	0	0.0	0.0	0.0	20	803.0
brendan	this study:10.1029/2018GC007946		0.7	174.8	-6.6	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		2.464e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-134	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	134	pmagpy-4.2.100	jm009d-czb	u	2022-04-29T17:53:00Z	0	0.0	0.0	0.0	21	813.0
brendan	this study:10.1029/2018GC007946		0.6	175.8	-8.2	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		1.832e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-135	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	135	pmagpy-4.2.100	jm009d-czb	u	2022-04-29T20:42:00Z	0	0.0	0.0	0.0	22	823.0
brendan	this study:10.1029/2018GC007946		0.2	179.4	-11.8	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		1.181e-08	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-136	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	136	pmagpy-4.2.100	jm009d-czb	u	2022-05-03T13:02:00Z	0	0.0	0.0	0.0	23	833.0
brendan	this study:10.1029/2018GC007946		0.9	186.2	-15.4	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		6.417e-09	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-137	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	137	pmagpy-4.2.100	jm009d-czb	u	2022-05-03T15:14:00Z	0	0.0	0.0	0.0	24	843.0
brendan	this study:10.1029/2018GC007946		0.5	207.5	-39.6	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		3.241e-09	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-138	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	138	pmagpy-4.2.100	jm009d-czb	u	2022-05-03T17:38:00Z	0	0.0	0.0	0.0	25	853.0
brendan	this study:10.1029/2018GC007946		0.7	291.4	-48.5	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		2.365e-09	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-139	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	139	pmagpy-4.2.100	jm009d-czb	u	2022-05-03T19:58:00Z	0	0.0	0.0	0.0	26	863.0
brendan	this study:10.1029/2018GC007946		1.6	317.3	-36.6	Jm009d-czb_LP-PI-TRM_LP-PI-ZI		2.546e-09	3.0	273.0	Jm009d-czb_LP-PI-TRM_LP-PI-ZI-140	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	140	pmagpy-4.2.100	jm009d-czb	u	2022-05-04T11:26:00Z	0	0.0	0.0	0.0	27	873.0
brendan	this study:10.1029/2018GC007946		0.7	87.9	-0.5	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		4.446e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-141	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	141	pmagpy-4.2.100	jm009f-czb	u	2022-04-07T18:57:00Z	0	3e-05	0.0	-90.0	0	873.0
brendan	this study:10.1029/2018GC007946		0.4	50.0	-1.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.189e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-142	LT-NO:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	142	pmagpy-4.2.100	jm009f-czb	u	2022-04-13T09:39:00Z	0	0.0	0.0	0.0	1	273.0
brendan	this study:10.1029/2018GC007946		0.6	52.2	-1.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.178e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-143	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	143	pmagpy-4.2.100	jm009f-czb	u	2022-04-13T11:56:00Z	0	0.0	0.0	0.0	2	373.0
brendan	this study:10.1029/2018GC007946		0.6	52.8	-0.9	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.135e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-144	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	144	pmagpy-4.2.100	jm009f-czb	u	2022-04-13T17:12:00Z	0	0.0	0.0	0.0	3	473.0
brendan	this study:10.1029/2018GC007946		0.5	52.7	-1.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.999e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-145	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	145	pmagpy-4.2.100	jm009f-czb	u	2022-04-15T14:46:00Z	0	0.0	0.0	0.0	4	573.0
brendan	this study:10.1029/2018GC007946		0.9	56.9	-0.9	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.01e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-146	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	146	pmagpy-4.2.100	jm009f-czb	u	2022-04-15T17:15:00Z	0	0.0	0.0	0.0	5	623.0
brendan	this study:10.1029/2018GC007946		1.2	61.2	-1.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.956e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-147	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	147	pmagpy-4.2.100	jm009f-czb	u	2022-04-19T12:36:00Z	0	0.0	0.0	0.0	6	673.0
brendan	this study:10.1029/2018GC007946		1.3	61.2	-0.8	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.954e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-148	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	148	pmagpy-4.2.100	jm009f-czb	u	2022-04-19T15:09:00Z	0	0.0	0.0	0.0	7	698.0
brendan	this study:10.1029/2018GC007946		0.6	61.3	-0.9	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.843e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-149	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	149	pmagpy-4.2.100	jm009f-czb	u	2022-04-19T17:22:00Z	0	0.0	0.0	0.0	8	723.0
brendan	this study:10.1029/2018GC007946		1.2	63.4	-0.8	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.898e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-150	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	150	pmagpy-4.2.100	jm009f-czb	u	2022-04-19T19:21:00Z	0	0.0	0.0	0.0	9	733.0
brendan	this study:10.1029/2018GC007946		0.5	62.9	-0.9	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.77e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-151	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	151	pmagpy-4.2.100	jm009f-czb	u	2022-04-20T11:49:00Z	0	0.0	0.0	0.0	10	743.0
brendan	this study:10.1029/2018GC007946		1.1	66.6	-0.7	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.806e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-152	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	152	pmagpy-4.2.100	jm009f-czb	u	2022-04-20T13:47:00Z	0	0.0	0.0	0.0	11	753.0
brendan	this study:10.1029/2018GC007946		0.9	65.5	-0.7	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.688e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-153	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	153	pmagpy-4.2.100	jm009f-czb	u	2022-04-20T15:54:00Z	0	0.0	0.0	0.0	12	758.0
brendan	this study:10.1029/2018GC007946		0.5	66.9	-0.7	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.671e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-154	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	154	pmagpy-4.2.100	jm009f-czb	u	2022-04-21T18:15:00Z	0	0.0	0.0	0.0	13	763.0
brendan	this study:10.1029/2018GC007946		0.7	70.2	-0.7	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.623e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-155	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	155	pmagpy-4.2.100	jm009f-czb	u	2022-04-26T12:21:00Z	0	0.0	0.0	0.0	14	768.0
brendan	this study:10.1029/2018GC007946		0.6	74.2	-0.6	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.534e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-156	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	156	pmagpy-4.2.100	jm009f-czb	u	2022-04-26T14:55:00Z	0	0.0	0.0	0.0	15	773.0
brendan	this study:10.1029/2018GC007946		0.6	78.9	-0.5	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.46e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-157	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	157	pmagpy-4.2.100	jm009f-czb	u	2022-04-26T17:20:00Z	0	0.0	0.0	0.0	16	778.0
brendan	this study:10.1029/2018GC007946		0.7	81.9	-0.5	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.217e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-158	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	158	pmagpy-4.2.100	jm009f-czb	u	2022-04-26T19:49:00Z	0	0.0	0.0	0.0	17	783.0
brendan	this study:10.1029/2018GC007946		0.9	86.2	-0.6	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		1.721e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-159	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	159	pmagpy-4.2.100	jm009f-czb	u	2022-04-27T12:11:00Z	0	0.0	0.0	0.0	18	788.0
brendan	this study:10.1029/2018GC007946		0.7	87.3	-1.2	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		1.074e-07	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-160	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	160	pmagpy-4.2.100	jm009f-czb	u	2022-04-27T14:56:00Z	0	0.0	0.0	0.0	19	793.0
brendan	this study:10.1029/2018GC007946		0.4	83.8	-3.9	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.506e-08	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-161	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	161	pmagpy-4.2.100	jm009f-czb	u	2022-04-27T19:24:00Z	0	0.0	0.0	0.0	20	803.0
brendan	this study:10.1029/2018GC007946		0.5	79.4	-6.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.161e-08	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-162	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	162	pmagpy-4.2.100	jm009f-czb	u	2022-04-29T17:54:00Z	0	0.0	0.0	0.0	21	813.0
brendan	this study:10.1029/2018GC007946		0.6	79.2	-8.6	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		1.563e-08	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-163	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	163	pmagpy-4.2.100	jm009f-czb	u	2022-04-29T20:43:00Z	0	0.0	0.0	0.0	22	823.0
brendan	this study:10.1029/2018GC007946		0.5	74.2	-13.8	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		1.054e-08	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-164	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	164	pmagpy-4.2.100	jm009f-czb	u	2022-05-03T13:02:00Z	0	0.0	0.0	0.0	23	833.0
brendan	this study:10.1029/2018GC007946		0.5	65.7	-23.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		6.224e-09	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-165	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	165	pmagpy-4.2.100	jm009f-czb	u	2022-05-03T15:15:00Z	0	0.0	0.0	0.0	24	843.0
brendan	this study:10.1029/2018GC007946		0.6	48.4	-41.3	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.794e-09	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-166	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	166	pmagpy-4.2.100	jm009f-czb	u	2022-05-03T17:39:00Z	0	0.0	0.0	0.0	25	853.0
brendan	this study:10.1029/2018GC007946		0.9	336.2	-58.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		2.776e-09	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-167	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	167	pmagpy-4.2.100	jm009f-czb	u	2022-05-03T19:59:00Z	0	0.0	0.0	0.0	26	863.0
brendan	this study:10.1029/2018GC007946		0.4	299.1	-42.8	Jm009f-czb_LP-PI-TRM_LP-PI-ZI		3.314e-09	3.0	273.0	Jm009f-czb_LP-PI-TRM_LP-PI-ZI-168	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	168	pmagpy-4.2.100	jm009f-czb	u	2022-05-04T11:27:00Z	0	0.0	0.0	0.0	27	873.0
brendan	this study:10.1029/2018GC007946		0.4	43.2	-0.6	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.416e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-169	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	169	pmagpy-4.2.100	jm009i-czb	u	2022-04-07T18:58:00Z	0	3e-05	0.0	-90.0	0	873.0
brendan	this study:10.1029/2018GC007946		0.3	20.6	-0.8	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.31e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-170	LT-NO:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	170	pmagpy-4.2.100	jm009i-czb	u	2022-04-13T09:40:00Z	0	0.0	0.0	0.0	1	273.0
brendan	this study:10.1029/2018GC007946		1.0	20.9	-0.8	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.303e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-171	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	171	pmagpy-4.2.100	jm009i-czb	u	2022-04-13T11:57:00Z	0	0.0	0.0	0.0	2	373.0
brendan	this study:10.1029/2018GC007946		0.5	22.4	-0.8	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.266e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-172	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	172	pmagpy-4.2.100	jm009i-czb	u	2022-04-13T17:14:00Z	0	0.0	0.0	0.0	3	473.0
brendan	this study:10.1029/2018GC007946		1.0	24.3	-0.9	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.199e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-173	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	173	pmagpy-4.2.100	jm009i-czb	u	2022-04-15T14:47:00Z	0	0.0	0.0	0.0	4	573.0
brendan	this study:10.1029/2018GC007946		0.3	23.4	-0.9	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.134e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-174	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	174	pmagpy-4.2.100	jm009i-czb	u	2022-04-15T17:16:00Z	0	0.0	0.0	0.0	5	623.0
brendan	this study:10.1029/2018GC007946		0.4	27.5	-0.8	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.05e-07	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-175	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	175	pmagpy-4.2.100	jm009i-czb	u	2022-04-19T12:37:00Z	0	0.0	0.0	0.0	6	673.0
brendan	this study:10.1029/2018GC007946		0.9	27.0	-1.1	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		9.972e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-176	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	176	pmagpy-4.2.100	jm009i-czb	u	2022-04-19T15:10:00Z	0	0.0	0.0	0.0	7	698.0
brendan	this study:10.1029/2018GC007946		0.7	30.5	-1.1	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		9.382e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-177	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	177	pmagpy-4.2.100	jm009i-czb	u	2022-04-19T17:22:00Z	0	0.0	0.0	0.0	8	723.0
brendan	this study:10.1029/2018GC007946		0.7	31.4	-1.1	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		9.175e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-178	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	178	pmagpy-4.2.100	jm009i-czb	u	2022-04-19T19:22:00Z	0	0.0	0.0	0.0	9	733.0
brendan	this study:10.1029/2018GC007946		0.4	32.8	-1.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		8.847e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-179	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	179	pmagpy-4.2.100	jm009i-czb	u	2022-04-20T11:50:00Z	0	0.0	0.0	0.0	10	743.0
brendan	this study:10.1029/2018GC007946		0.6	33.7	-1.3	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		8.361e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-180	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	180	pmagpy-4.2.100	jm009i-czb	u	2022-04-20T13:48:00Z	0	0.0	0.0	0.0	11	753.0
brendan	this study:10.1029/2018GC007946		0.7	35.1	-1.2	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		8.191e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-181	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	181	pmagpy-4.2.100	jm009i-czb	u	2022-04-20T15:55:00Z	0	0.0	0.0	0.0	12	758.0
brendan	this study:10.1029/2018GC007946		0.9	35.9	-0.9	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		8e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-182	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	182	pmagpy-4.2.100	jm009i-czb	u	2022-04-21T18:15:00Z	0	0.0	0.0	0.0	13	763.0
brendan	this study:10.1029/2018GC007946		0.3	38.9	-1.2	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		7.67e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-183	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	183	pmagpy-4.2.100	jm009i-czb	u	2022-04-26T12:21:00Z	0	0.0	0.0	0.0	14	768.0
brendan	this study:10.1029/2018GC007946		1.3	40.5	-1.4	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		7.249e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-184	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	184	pmagpy-4.2.100	jm009i-czb	u	2022-04-26T14:57:00Z	0	0.0	0.0	0.0	15	773.0
brendan	this study:10.1029/2018GC007946		0.8	41.8	-1.3	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		6.922e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-185	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	185	pmagpy-4.2.100	jm009i-czb	u	2022-04-26T17:21:00Z	0	0.0	0.0	0.0	16	778.0
brendan	this study:10.1029/2018GC007946	average of multiple measurements	0.9	42.4	-1.7	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		6.422e-08	2.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-186	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	186	pmagpy-4.2.100	jm009i-czb	u	2022-04-26T19:52:00Z	0	0.0	0.0	0.0	17	783.0
brendan	this study:10.1029/2018GC007946		0.3	42.7	-1.4	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		5.955e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-187	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	187	pmagpy-4.2.100	jm009i-czb	u	2022-04-27T12:12:00Z	0	0.0	0.0	0.0	18	788.0
brendan	this study:10.1029/2018GC007946		0.4	42.4	-1.8	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		5.298e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-188	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	188	pmagpy-4.2.100	jm009i-czb	u	2022-04-27T14:57:00Z	0	0.0	0.0	0.0	19	793.0
brendan	this study:10.1029/2018GC007946		0.6	41.5	-2.5	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		3.7e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-189	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	189	pmagpy-4.2.100	jm009i-czb	u	2022-04-27T19:25:00Z	0	0.0	0.0	0.0	20	803.0
brendan	this study:10.1029/2018GC007946		0.4	41.2	-3.4	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		2.528e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-190	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	190	pmagpy-4.2.100	jm009i-czb	u	2022-04-29T17:54:00Z	0	0.0	0.0	0.0	21	813.0
brendan	this study:10.1029/2018GC007946		0.8	41.5	-5.5	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.688e-08	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-191	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	191	pmagpy-4.2.100	jm009i-czb	u	2022-04-29T20:44:00Z	0	0.0	0.0	0.0	22	823.0
brendan	this study:10.1029/2018GC007946		0.4	44.9	-8.6	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		9.553e-09	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-192	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	192	pmagpy-4.2.100	jm009i-czb	u	2022-05-03T13:03:00Z	0	0.0	0.0	0.0	23	833.0
brendan	this study:10.1029/2018GC007946		0.5	48.7	-14.9	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		4.977e-09	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-193	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	193	pmagpy-4.2.100	jm009i-czb	u	2022-05-03T15:16:00Z	0	0.0	0.0	0.0	24	843.0
brendan	this study:10.1029/2018GC007946		0.5	64.1	-27.1	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		2.99e-09	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-194	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	194	pmagpy-4.2.100	jm009i-czb	u	2022-05-03T17:40:00Z	0	0.0	0.0	0.0	25	853.0
brendan	this study:10.1029/2018GC007946		0.3	85.1	-58.3	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.772e-09	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-195	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	195	pmagpy-4.2.100	jm009i-czb	u	2022-05-03T20:00:00Z	0	0.0	0.0	0.0	26	863.0
